2017-01-12 00:00:00,-18.2
2017-01-12 00:00:10,-31.3
2017-01-12 00:00:20,-42.4
2017-01-12 00:00:30,-46.4
2017-01-12 00:00:40,-45.8
2017-01-12 00:00:50,-56.0
2017-01-12 00:01:00,-59.4
2017-01-12 00:01:10,-64.0
2017-01-12 00:01:20,-58.8
2017-01-12 00:01:30,-56.5
2017-01-12 00:01:40,-57.4
2017-01-12 00:01:50,-53.3
2017-01-12 00:02:00,-60.2
2017-01-12 00:02:10,-58.5
2017-01-12 00:02:20,-60.5
2017-01-12 00:02:30,-67.1
2017-01-12 00:02:40,-65.9
2017-01-12 00:02:50,-63.6
2017-01-12 00:03:00,-66.0
2017-01-12 00:03:10,-70.2
2017-01-12 00:03:20,-69.5
2017-01-12 00:03:30,-61.1
2017-01-12 00:03:40,-58.8
2017-01-12 00:03:50,-54.0
2017-01-12 00:04:00,-58.9
2017-01-12 00:04:10,-62.1
2017-01-12 00:04:20,-61.7
2017-01-12 00:04:30,-66.7
2017-01-12 00:04:40,-65.9
2017-01-12 00:04:50,-57.5
2017-01-12 00:05:00,-60.3
2017-01-12 00:05:10,-65.9
2017-01-12 00:05:20,-63.6
2017-01-12 00:05:30,-62.2
2017-01-12 00:05:40,-60.6
2017-01-12 00:05:50,-62.5
2017-01-12 00:06:00,-60.5
2017-01-12 00:06:10,-58.7
2017-01-12 00:06:20,-70.3
2017-01-12 00:06:30,-57.1
2017-01-12 00:06:40,-61.9
2017-01-12 00:06:50,-60.3
2017-01-12 00:07:00,-59.1
2017-01-12 00:07:10,-60.4
2017-01-12 00:07:20,-62.4
2017-01-12 00:07:30,-51.0
2017-01-12 00:07:40,-46.4
2017-01-12 00:07:50,-46.9
2017-01-12 00:08:00,-47.2
2017-01-12 00:08:10,-43.1
2017-01-12 00:08:20,-46.7
2017-01-12 00:08:30,-44.4
2017-01-12 00:08:40,-53.9
2017-01-12 00:08:50,-56.4
2017-01-12 00:09:00,-55.1
2017-01-12 00:09:10,-52.6
2017-01-12 00:09:20,-50.8
2017-01-12 00:09:30,-56.6
2017-01-12 00:09:40,-51.8
2017-01-12 00:09:50,-53.0
2017-01-12 00:10:00,-53.2
2017-01-12 00:10:10,-40.7
2017-01-12 00:10:20,-40.4
2017-01-12 00:10:30,-35.1
2017-01-12 00:10:40,-29.3
2017-01-12 00:10:50,-17.6
2017-01-12 00:11:00,-21.6
2017-01-12 00:11:10,-17.7
2017-01-12 00:11:20,-20.1
2017-01-12 00:11:30,-23.3
2017-01-12 00:11:40,-23.8
2017-01-12 00:11:50,-24.2
2017-01-12 00:12:00,-15.1
2017-01-12 00:12:10,-6.8
2017-01-12 00:12:20,-6.3
2017-01-12 00:12:30,-14.6
2017-01-12 00:12:40,-16.3
2017-01-12 00:12:50,-11.1
2017-01-12 00:13:00,-7.9
2017-01-12 00:13:10,-11.7
2017-01-12 00:13:20,1.2
2017-01-12 00:13:30,5.5
2017-01-12 00:13:40,5.9
2017-01-12 00:13:50,3.2
2017-01-12 00:14:00,3.6
2017-01-12 00:14:10,11.9
2017-01-12 00:14:20,15.6
2017-01-12 00:14:30,11.3
2017-01-12 00:14:40,16.6
2017-01-12 00:14:50,26.6
2017-01-12 00:15:00,17.5
2017-01-12 00:15:10,14.6
2017-01-12 00:15:20,13.0
2017-01-12 00:15:30,16.8
2017-01-12 00:15:40,19.4
2017-01-12 00:15:50,17.6
2017-01-12 00:16:00,14.0
2017-01-12 00:16:10,5.0
2017-01-12 00:16:20,-0.9
2017-01-12 00:16:30,12.3
2017-01-12 00:16:40,4.9
2017-01-12 00:16:50,2.2
2017-01-12 00:17:00,-10.1
2017-01-12 00:17:10,-24.8
2017-01-12 00:17:20,-26.5
2017-01-12 00:17:30,-25.0
2017-01-12 00:17:40,-19.5
2017-01-12 00:17:50,-16.7
2017-01-12 00:18:00,-8.9
2017-01-12 00:18:10,-12.1
2017-01-12 00:18:20,-3.6
2017-01-12 00:18:30,2.4
2017-01-12 00:18:40,6.7
2017-01-12 00:18:50,15.4
2017-01-12 00:19:00,14.5
2017-01-12 00:19:10,0.1
2017-01-12 00:19:20,3.7
2017-01-12 00:19:30,2.2
2017-01-12 00:19:40,4.7
2017-01-12 00:19:50,3.1
2017-01-12 00:20:00,-0.5
2017-01-12 00:20:10,10.6
2017-01-12 00:20:20,10.4
2017-01-12 00:20:30,8.6
2017-01-12 00:20:40,3.9
2017-01-12 00:20:50,8.5
2017-01-12 00:21:00,9.4
2017-01-12 00:21:10,10.3
2017-01-12 00:21:20,12.4
2017-01-12 00:21:30,-9.5
2017-01-12 00:21:40,-13.3
2017-01-12 00:21:50,-10.9
2017-01-12 00:22:00,-12.6
2017-01-12 00:22:10,-9.2
2017-01-12 00:22:20,10.2
2017-01-12 00:22:30,12.4
2017-01-12 00:22:40,10.6
2017-01-12 00:22:50,12.2
2017-01-12 00:23:00,12.1
2017-01-12 00:23:10,6.0
2017-01-12 00:23:20,3.7
2017-01-12 00:23:30,0.7
2017-01-12 00:23:40,-1.6
2017-01-12 00:23:50,-14.6
2017-01-12 00:24:00,-13.8
2017-01-12 00:24:10,-3.5
2017-01-12 00:24:20,0.2
2017-01-12 00:24:30,3.3
2017-01-12 00:24:40,11.9
2017-01-12 00:24:50,21.0
2017-01-12 00:25:00,21.9
2017-01-12 00:25:10,21.9
2017-01-12 00:25:20,24.5
2017-01-12 00:25:30,23.4
2017-01-12 00:25:40,29.9
2017-01-12 00:25:50,37.5
2017-01-12 00:26:00,30.3
2017-01-12 00:26:10,28.0
2017-01-12 00:26:20,24.2
2017-01-12 00:26:30,17.2
2017-01-12 00:26:40,20.9
2017-01-12 00:26:50,22.9
2017-01-12 00:27:00,21.5
2017-01-12 00:27:10,14.5
2017-01-12 00:27:20,19.7
2017-01-12 00:27:30,13.3
2017-01-12 00:27:40,9.4
2017-01-12 00:27:50,11.2
2017-01-12 00:28:00,6.4
2017-01-12 00:28:10,3.0
2017-01-12 00:28:20,6.5
2017-01-12 00:28:30,13.2
2017-01-12 00:28:40,10.7
2017-01-12 00:28:50,3.3
2017-01-12 00:29:00,1.6
2017-01-12 00:29:10,6.5
2017-01-12 00:29:20,14.9
2017-01-12 00:29:30,15.7
2017-01-12 00:29:40,10.5
2017-01-12 00:29:50,20.2
2017-01-12 00:30:00,20.8
2017-01-12 00:30:10,14.9
2017-01-12 00:30:20,-1.3
2017-01-12 00:30:30,-5.3
2017-01-12 00:30:40,-5.0
2017-01-12 00:30:50,1.7
2017-01-12 00:31:00,11.8
2017-01-12 00:31:10,4.5
2017-01-12 00:31:20,0.3
2017-01-12 00:31:30,-4.1
2017-01-12 00:31:40,-2.5
2017-01-12 00:31:50,-6.9
2017-01-12 00:32:00,-5.1
2017-01-12 00:32:10,-4.1
2017-01-12 00:32:20,-11.6
2017-01-12 00:32:30,-6.2
2017-01-12 00:32:40,2.5
2017-01-12 00:32:50,0.9
2017-01-12 00:33:00,-9.8
2017-01-12 00:33:10,-23.8
2017-01-12 00:33:20,-20.7
2017-01-12 00:33:30,-14.3
2017-01-12 00:33:40,-23.1
2017-01-12 00:33:50,-22.3
2017-01-12 00:34:00,-17.3
2017-01-12 00:34:10,-16.3
2017-01-12 00:34:20,-15.7
2017-01-12 00:34:30,-17.9
2017-01-12 00:34:40,-12.7
2017-01-12 00:34:50,-18.7
2017-01-12 00:35:00,-20.9
2017-01-12 00:35:10,-14.6
2017-01-12 00:35:20,-14.6
2017-01-12 00:35:30,-10.7
2017-01-12 00:35:40,-7.9
2017-01-12 00:35:50,0.7
2017-01-12 00:36:00,-4.2
2017-01-12 00:36:10,-4.5
2017-01-12 00:36:20,-6.6
2017-01-12 00:36:30,1.3
2017-01-12 00:36:40,8.5
2017-01-12 00:36:50,8.2
2017-01-12 00:37:00,4.7
2017-01-12 00:37:10,-3.5
2017-01-12 00:37:20,-11.8
2017-01-12 00:37:30,-9.6
2017-01-12 00:37:40,2.3
2017-01-12 00:37:50,15.7
2017-01-12 00:38:00,17.1
2017-01-12 00:38:10,19.2
2017-01-12 00:38:20,13.9
2017-01-12 00:38:30,10.9
2017-01-12 00:38:40,16.8
2017-01-12 00:38:50,20.5
2017-01-12 00:39:00,12.4
2017-01-12 00:39:10,15.7
2017-01-12 00:39:20,22.6
2017-01-12 00:39:30,18.2
2017-01-12 00:39:40,14.0
2017-01-12 00:39:50,27.3
2017-01-12 00:40:00,19.1
2017-01-12 00:40:10,20.3
2017-01-12 00:40:20,14.2
2017-01-12 00:40:30,7.7
2017-01-12 00:40:40,1.7
2017-01-12 00:40:50,12.5
2017-01-12 00:41:00,2.7
2017-01-12 00:41:10,5.2
2017-01-12 00:41:20,6.1
2017-01-12 00:41:30,0.0
2017-01-12 00:41:40,-1.1
2017-01-12 00:41:50,3.3
2017-01-12 00:42:00,-1.8
2017-01-12 00:42:10,-5.7
2017-01-12 00:42:20,-4.2
2017-01-12 00:42:30,3.0
2017-01-12 00:42:40,5.0
2017-01-12 00:42:50,4.2
2017-01-12 00:43:00,8.7
2017-01-12 00:43:10,10.5
2017-01-12 00:43:20,7.0
2017-01-12 00:43:30,10.6
2017-01-12 00:43:40,13.8
2017-01-12 00:43:50,8.1
2017-01-12 00:44:00,20.1
2017-01-12 00:44:10,11.1
2017-01-12 00:44:20,18.7
2017-01-12 00:44:30,12.1
2017-01-12 00:44:40,14.2
2017-01-12 00:44:50,6.3
2017-01-12 00:45:00,-1.3
2017-01-12 00:45:10,-7.2
2017-01-12 00:45:20,-12.1
2017-01-12 00:45:30,-3.7
2017-01-12 00:45:40,-17.0
2017-01-12 00:45:50,-20.9
2017-01-12 00:46:00,-4.3
2017-01-12 00:46:10,3.5
2017-01-12 00:46:20,-2.6
2017-01-12 00:46:30,-1.7
2017-01-12 00:46:40,2.0
2017-01-12 00:46:50,5.9
2017-01-12 00:47:00,1.3
2017-01-12 00:47:10,5.5
2017-01-12 00:47:20,5.1
2017-01-12 00:47:30,16.5
